season,pos,trb_percent,ast_percent,usg_percent
2024,C,9.3,7.1,16
2024,PF,20.7,19,21.9
2024,PG,6.4,20.1,12.9
2024,PG,7,19.5,13.5
2024,PG,5.5,21.1,12
2024,PF,12.4,8.1,14.4
2024,PG,6.3,17.8,19.6
2024,PG,6.5,19,19.1
2024,SG,7.7,8.5,13.6
2024,PG,8.5,24.1,18.2
2024,PG,8.1,24.3,18.2
2024,PF,13.6,9.5,25
2024,SF,10.6,13.6,16.3
2024,SF,9.1,11.8,17.3
2024,SF,8.1,19.1,16.1
2024,SF,9.7,9.4,13.4
2024,SF,5.5,4.3,18.2
2024,SF,9.9,9.6,13.2
2024,SG,5.1,4.8,11.1
2024,SF,8.6,9.8,23.4
2024,PG,5.4,26.7,28
2024,PG,5.8,31.8,19.5
2024,PG,4.2,12.2,16.4
2024,PG,7.4,21.4,24.7
2024,PG,8.4,41.8,23.7
2024,SF,6,6.8,15.7
2024,SF,3.6,10.3,14.9
2024,SF,3.7,11.1,14.9
2024,SG,6.5,8.1,14.9
2024,SG,7.6,15.4,18.3
2024,C,11.9,3.7,6.8
2024,SG,6.3,14.1,17.5
2024,C,12.7,7.4,16.2
2024,C,13.9,5.8,17
2024,C,11.4,9.3,15.4
2024,PG,4.2,31.1,18.8
2024,PG,3.7,25.7,15.4
2024,PG,4.4,33.5,20.3
2024,SF,9.5,28.9,23.9
2024,SF,7.4,11.6,23.9
2024,PG,4.7,11.1,15.9
2024,PG,4,13.4,19.4
2024,SG,7.3,14.4,18.7
2024,SG,5.9,14.1,18.7
2024,SG,15.9,14.1,20.5
2024,PG,4.8,16,14.9
2024,SG,8.1,28.3,31.4
2024,PF,17.2,15.9,20.6
2024,SG,6.3,28.9,25.9
2024,SG,9.2,6.7,18.4
2024,PG,8.6,42.2,30.4
2024,PF,9.1,6.1,16.6
2024,PF,9.4,5.7,16.3
2024,PF,7.8,7.7,18
2024,PG,6.8,20,15.5
2024,PG,6.3,20.4,14.3
2024,SF,9.2,10.2,18.6
2024,SG,8.1,27.9,26.6
2024,PG,7.2,31.2,27.9
2024,SF,9.1,6.9,18.1
2024,SF,9.3,8.4,14.1
2024,C,11.9,8.2,14.3
2024,C,9.5,7.7,11.9
2024,C,14.1,12.1,11.3
2024,PG,4.7,20,16
2024,SF,7.8,6.6,16
2024,PF,8.5,7.5,17.6
2024,SG,6.2,13.6,17.8
2024,SG,4.9,15.7,16.9
2024,SG,9.6,8.1,20.3
2024,C,22.8,19.9,19.1
2024,SF,11.6,12.3,22.4
2024,SF,12.1,12.2,22.3
2024,SG,9.1,8.4,13
2024,C,14.6,7.2,13.7
2024,SF,6.1,9.5,13.9
2024,C,12.9,27.6,17.5
2024,C,13.7,29.6,15.6
2024,C,11.7,24.8,20
2024,SF,10.7,15,13.9
2024,SF,10.1,15.5,13.9
2024,SF,11.7,14.3,13.9
2024,SF,7.7,13,15.1
2024,SF,9.2,7.3,22.4
2024,PG,7.9,33.4,15.6
2024,PG,4.9,21.9,19.1
2024,PG,4.8,20.7,16.7
2024,PG,5,23.4,21.8
2024,SG,9,9.4,13.6
2024,SF,16.6,2.5,15.6
2024,PG,7,30.7,23
2024,C,19.6,10.8,15.1
2024,SG,11.7,18.1,15.4
2024,C,17.9,14,16.2
2024,PF,12.3,12,17.2
2024,PF,12.9,12.4,17.6
2024,SG,4.8,21.4,26.4
2024,PG,9.4,26.5,20.2
2024,PF,12.5,21.8,15.8
2024,SF,12.2,6.7,20.7
2024,PF,16.6,7.8,22.9
2024,C,13.1,10,25.1
2024,C,14,12.4,9.1
2024,SG,5.5,5.9,20
2024,PF,6.1,7.2,13.8
2024,PG,7.8,20.7,17.2
2024,SG,7.2,24.6,23.8
2024,SG,6,15.9,24.4
2024,PG,7.9,29.5,23.5
2024,SG,10,9.1,17.9
2024,PF,14.6,22.8,29.9
2024,C,11.5,8.9,20.7
2024,SG,7.4,23.5,20.3
2024,SF,5.6,6,12.7
2024,C,16.9,9.8,15.9
2024,PF,12.2,8.3,23.1
2024,SG,7.5,8,13.3
2024,SG,6.2,13.9,16.5
2024,C,17.2,4.5,13.3
2024,SF,5.1,15.1,19
2024,C,19.2,3.1,10.2
2024,PF,9.8,10.3,18.1
2024,PF,9.8,10.4,18.1
2024,PG,6.2,32.3,22.3
2024,SG,6.8,27.5,25.9
2024,SG,6.2,31.3,27.8
2024,PG,7.6,23.4,23.8
2024,SG,8.1,13.5,13.6
2024,PG,5.3,27.6,23
2024,SF,5.7,6.1,15.4
2024,C,21.4,33.9,22.2
2024,C,13.9,17.8,19.5
2024,PG,5.2,25.4,19.9
2024,PG,5.3,28,20.3
2024,PG,4.9,28,19.4
2024,PG,6,28,21.8
2024,C,15.4,25.2,27
2024,SF,9.6,13,20.3
2024,SG,5.4,29.5,27.5
2024,SG,4.6,10.2,18.8
2024,C,23.1,14,19.7
2024,SG,8.5,13.8,22.4
2024,SG,6.2,7.5,13.2
2024,PF,11.9,19.4,25.3
2024,PF,10,22.1,25.3
2024,PF,13.9,16.5,25.2
2024,PG,18.1,33.2,13
2024,PG,5.7,24.2,14
2024,SG,5.9,27.6,28
2024,PG,6.8,22.5,17.5
2024,C,14.1,5.4,6
2024,PG,4.8,22.7,22.9
2024,PG,8.5,27.3,17.7
2024,SG,6.1,15,13.2
2024,PG,5.8,26.4,12.3
2024,C,18.2,8,19.4
2024,PF,13.6,7.1,17.6
2024,SG,5.5,12,20.3
2024,PF,11.7,16,18.8
2024,PF,12.4,7.9,22.2
2024,PF,12,7.7,22.5
2024,PF,11.9,7.1,14.5
2024,SF,8.5,17.3,17.4
2024,SG,6.6,15,19.7
2024,SF,10.2,8.2,11.7
2024,PF,12.3,21,30.2
2024,C,13.6,8.3,15.4
2024,C,13.7,8.3,15.4
2024,SG,5.6,15.7,30.5
2024,SF,15.8,17,18.5
2024,SF,14.2,10.8,16.6
2024,SF,6,11.2,24.2
2024,PF,10.5,5.1,11.7
2024,SF,5.1,8.3,10.6
2024,PF,11.8,11.3,14.8
2024,C,12.3,12.1,16
2024,PF,10.6,9.3,11.8
2024,PF,10.5,9.4,16.8
2024,PF,14.4,15.1,27.4
2024,SG,5.2,8.6,20
2024,PF,9.8,3.9,5.3
2024,PF,11.7,0,4.6
2024,PF,9.5,4.5,5.5
2024,C,14.5,6.4,23.4
2024,SG,9.3,4.9,15.6
2024,C,20.9,13.3,20.8
2024,PF,13.2,7.7,11.7
2024,PG,5.6,31.1,19.7
2024,SG,6.3,19.1,23.5
2024,PF,10.5,5.1,17.5
2024,PG,2.3,11.6,10.9
2024,C,17.1,15.2,23.3
2024,C,12.6,12.1,23.9
2024,PF,11.1,5,10.5
2024,SF,9.6,18.8,25.7
2024,C,14.4,11.2,22.8
2024,SF,16.7,6.2,16.3
2024,SG,6.9,11.5,24.4
2024,SG,6.2,8.9,12.9
2024,PF,10.3,9.3,19.1
2024,PF,10.1,11.5,21.2
2024,PF,10.5,6.2,16.3
2024,SF,6.5,4.2,13.3
2024,SF,6.7,3.3,13.6
2024,SF,6,8.4,12
2024,PF,12.4,14.6,21.1
2024,SF,9.6,7.4,16.2
2024,C,19.4,21.5,32.2
2024,SG,5.8,25.3,14.7
2024,PG,12.7,29.2,25.2
2024,PG,6.9,20.8,22.7
2024,SF,9.1,15.6,10.6
2024,SG,7,21.2,18.6
2024,SF,10.3,2,12.1
2024,SF,11,6,27.1
2024,SG,8.4,9.3,16.4
2024,SF,9,8.6,20.9
2024,PF,8.3,11.3,15.9
2024,PF,7.4,8.2,13.6
2024,PF,9.4,15.7,19
2024,PF,7.1,21.3,23.7
2024,C,14.5,15,13.5
2024,PF,11.3,11.4,13.4
2024,C,20.4,6.8,17.1
2024,C,19.5,2.4,15.1
2024,PF,7.9,7.7,16.6
2024,C,17.9,6.3,13.2
2024,SG,11,18,15.8
2024,PF,10.2,26.5,29.7
2024,SF,9.5,11.1,19.7
2024,PF,10.8,9.3,14.3
2024,SF,9,5.5,12
2024,C,17.2,7.3,16.3
2024,PF,16.2,7.4,17.6
2024,PG,6.3,20.8,12.8
2024,PG,6.9,22.8,13.5
2024,PG,5.3,17.6,11.9
2024,PF,13,17.9,12.6
2024,PF,11.8,19.8,12.6
2024,PG,4.2,45.1,30.5
2024,C,19.7,7.5,16.4
2023,C,16.3,6.3,19.4
2023,C,22.7,11.2,14.6
2023,C,15.5,15.9,25.2
2023,SG,5.4,7.5,15.8
2023,PF,11.7,7.6,16
2023,SG,6.3,16.7,17.9
2023,SG,6,19.9,18.4
2023,SG,6.6,12,17.3
2023,SG,6.3,10.9,14.6
2023,C,17.7,7.5,16.4
2023,PG,6.1,19.9,19.8
2023,PF,10.5,22.6,14.4
2023,PF,19.1,33.2,38.8
2023,PG,10.5,22.9,21.5
2023,SF,7.9,8,19.5
2023,PG,4.3,18.3,11.3
2023,SF,13.4,13.9,16.7
2023,C,18.1,9.2,22.9
2023,C,15.1,5.9,20.4
2023,PG,9.7,38.7,30
2023,C,16.4,8.7,16.6
2023,C,15.3,9,16.3
2023,PF,11.6,17.2,27.5
2023,SG,8.4,20.8,26.1
2023,PF,13.7,7.6,11.3
2023,PF,7.9,6.3,17.1
2023,SF,10.8,20,20.3
2023,SG,8.2,12.4,26.2
2023,SG,7.7,15.4,18.9
2023,SG,7.9,16.5,19.4
2023,SG,7,11,16.7
2023,C,20.7,13.2,15.6
2023,PF,9.3,9.8,16.7
2023,PF,9.8,9.4,11.5
2023,C,12.1,8.3,16.4
2023,C,11.8,7.6,15.7
2023,SG,6.5,26.6,29.2
2023,SG,7.3,8.4,21.1
2023,SG,7.2,9,21.2
2023,SG,7.4,7,20.9
2023,SF,8.5,6.7,18.3
2023,PG,7.5,13.3,10.6
2023,SG,6.2,12.1,10.6
2023,PG,10,15.7,10.5
2023,SF,9.4,8.1,20.2
2023,SF,8.9,8.5,21.3
2023,SF,10.4,7.2,17.4
2023,C,16.8,12.1,15.4
2023,C,19.5,12.2,15.3
2023,C,16.5,8.7,14
2023,SG,6,13.4,19.8
2023,PF,6.5,13.6,25.9
2023,PF,15.2,6.9,18.2
2023,SG,7.2,27.3,31.8
2023,PF,15.7,2.7,18
2023,SG,7.5,11.1,19.5
2023,PG,4.9,7.8,11.8
2023,PG,4.5,8.6,12.2
2023,SG,6.4,11.4,19.1
2023,SG,8.8,6.4,13
2023,SG,6.8,13.7,22.6
2023,SF,6.6,14.1,19.2
2023,SG,7.4,12.9,30.3
2023,PF,11.2,5.4,16.1
2023,PG,8.8,21.5,22.8
2023,SF,5.8,11.7,21.8
2023,SF,8.3,15.7,17.8
2023,SF,10.4,16.5,31.4
2023,SF,8.9,6.6,12.1
2023,PG,5.6,28.7,27.2
2023,C,17,4.3,18.2
2023,C,17.1,5,18.2
2023,SF,7,6.2,10
2023,SG,7.8,15.9,22.8
2023,PG,2.8,15,20.1
2023,PF,10.3,27.1,25.6
2023,PF,12.7,7.6,15.1
2023,SG,5,9.8,14.1
2023,PF,8.3,11.5,13.8
2023,C,22.7,4.7,15.7
2023,PG,5.8,14.5,15.3
2023,C,16.6,12,20.5
2023,PG,7.1,15.4,11.1
2023,SF,10.2,4.5,19.2
2023,SF,10.5,4.6,19.3
2023,SG,5,14.3,21.9
2023,SG,7.8,5.1,10.4
2023,PF,15.1,9.5,17.7
2023,SG,6.7,20.9,27.8
2023,C,17.4,9.3,15.4
2023,SF,4.7,11.2,13.5
2023,PF,11.9,5.3,17.1
2023,C,15.2,18,21.2
2023,C,8.2,0,14
2023,PG,4.9,29.4,16.3
2023,PG,4.5,34,16.1
2023,PG,5.6,21.5,16.8
2023,SF,10.2,6.9,13.8
2023,PF,16.8,6.4,13.9
2023,PF,11.9,10.2,15.6
2023,PF,12.1,7.9,13
2023,PF,10.6,10.6,13.2
2023,SF,15.2,5.5,17.1
2023,PG,10.3,30.7,30
2023,SG,4.6,11.9,19.2
2023,PG,9.7,30,31
2023,PG,10.2,16.4,11.6
2023,C,19.7,13,28.4
2023,SG,8.5,9.2,20.5
2023,SG,9.4,11.1,22.2
2023,SF,7.2,22.3,27.8
2023,SF,10.8,9.2,21.8
2023,PF,9.9,10.7,15.9
2023,SG,5.7,28.1,22.1
2023,SG,5.2,23.8,21.9
2023,PG,6.6,36.5,22.5
2023,SG,9.4,17.3,15.1
2023,PG,13.8,42.3,37.6
2023,SF,8.1,9.2,19.8
2023,SG,5.9,13.2,14.9
2023,PG,5.2,24.3,21.1
2023,PG,5,24.7,21
2023,C,29.6,5.7,21
2023,SF,7.1,9.7,19
2023,PG,9.5,32.3,20.2
2023,PF,10.5,24.5,30.7
2023,PF,10.5,25.9,31.5
2023,PF,10.5,17.3,26.8
2023,C,19.7,6.8,14.3
2023,PF,15.4,7.4,19.3
2023,SG,9,19.3,29.9
2023,SF,8.8,8.5,11.7
2023,C,17.3,22.9,37
2023,C,15.2,9.2,12.5
2023,PF,9,6.7,13.2
2023,PF,8.5,6.3,12.8
2023,PF,10,7.4,13.9
2023,PG,6.2,13.7,17.4
2023,SF,6.1,7.5,20.2
2023,SG,7.3,16.5,11.6
2023,SG,5.9,10.6,18.4
2023,PG,7.2,29.6,30.1
2023,PG,7.4,29.8,21.3
2023,C,15,4.8,14.1
2023,C,15,7.5,15.2
2023,PG,4.5,34.1,26.9
2023,C,17.4,8.8,10.5
2023,PF,10.8,9.4,17.7
2023,SF,9.9,24.2,29.5
2023,PF,13.6,29.9,24.6
2023,PG,7.3,25.7,32.8
2023,PG,5.2,19.4,5.1
2023,C,21.2,5.6,16.3
2023,PG,10.3,20.8,17.3
2023,PF,12.5,14.2,21.1
2023,SG,3.8,13.4,17.8
2023,SG,3.8,13.8,18.1
2023,SG,3.8,12.2,17
2023,PG,5.1,19.4,17.1
2023,PG,5,18.7,15
2023,PG,5.2,20.4,20.2
2023,PF,7.2,10.3,22.8
2023,PF,14.4,29,21.4
2023,SG,5.8,6.1,18.9
2023,SG,4.9,5.6,13.5
2023,PF,12.6,27.8,13.2
2023,PF,14.1,8.9,17.5
2023,SF,10.4,6.4,13.6
2023,SG,6,17.3,28.1
2023,PF,7.6,8.3,17
2023,SG,6.9,9.7,14.6
2023,SF,6,7,17.9
2023,C,14.9,14.2,12.7
2023,SG,5.9,9.7,14.4
2023,PF,10.5,5.8,20.2
2023,PF,9.8,7.3,23
2023,PF,11.2,4.4,17.4
2023,PG,6,47.6,23.8
2023,SG,6.5,10.4,17.8
2023,SG,6.1,13.4,18
2023,SG,6.8,7.5,17.6
2023,SF,6.8,9,20.6
2023,PG,9.8,43.3,25
2023,SG,7.3,14.9,26.4
2023,SG,4.7,6.9,12.6
2023,SF,6,9.1,14.3
2023,SG,8.7,4.7,13.7
2023,SG,10.5,34.9,17.6
2023,SF,10.3,11.4,18.2
2023,C,18.1,8.3,11.2
2023,SF,13.7,16.1,12.6
2023,SF,14.1,16,12.6
2023,SF,12.9,16.2,12.6
2023,SF,8.6,7.6,14.7
2023,C,12.3,7.7,15.7
2023,PG,5.7,32.3,20.5
2023,SF,7.3,19.3,20
2023,PF,11.3,5.2,9.4
2023,C,22.3,10.7,23.8
2023,SG,9,19.9,25.6
2023,SF,8.9,13.3,20.8
2023,PF,11.4,6.2,12.5
2023,SG,5.4,16.7,11.3
2023,PG,5.2,16.8,11.3
2023,SG,6,16.7,11.4
2023,PG,4.8,13,13.4
2023,PG,8.1,34.4,25
2023,SF,4.4,7.5,14.1
2023,SF,3.1,7.6,14
2023,SF,6.3,7.5,14.2
2023,C,11.1,13.2,11.9
2023,SG,8.6,27.4,25.9
2023,SF,6.9,7.5,13.8
2023,SF,6.9,4.9,11
2023,SG,6.5,14.1,19.9
2023,C,12.3,14.7,16.9
2023,SF,7.3,6,19.7
2023,PG,7.1,23.4,28
2023,PG,6,22,28.5
2023,PG,10.4,27.6,26.5
2023,PF,8.3,20.3,9.4
2023,SF,6.4,18.4,12.6
2023,SF,9.1,28.1,30.8
2023,SG,7.7,25.4,28.9
2023,PG,7.8,24.1,29.7
2023,SG,7.6,27.8,27.4
2023,SG,6.9,26.2,25.4
2023,C,15,7,17.4
2023,C,12.6,5,24.7
2023,PG,3.3,15.1,17.9
2023,PG,4.9,20,20.8
2023,PG,4.9,19.8,20.8
2023,PG,5,20.9,20.8
2023,PF,12.5,33.5,33.3
2023,SG,5.3,22.1,14.9
2023,SG,6.7,8.7,17.7
2023,PF,8.6,9.6,20.6
2023,PF,8.4,8.9,19.6
2023,PF,8.8,10,21.1
2023,SF,14.8,10.4,16
2023,SF,8.4,13.7,27.9
2023,SF,11.1,19,15.2
2023,C,20.2,46.6,27.2
2023,C,12,4.8,9.3
2023,PF,9.7,5.1,14.5
2023,PF,7.8,11.1,14.5
2023,PG,6.7,31.5,19.3
2023,PG,5.5,28.8,17.7
2023,C,19.8,7.7,13.7
2023,PG,4.8,25.4,15.2
2023,PF,8.9,7.3,19
2023,SG,9.1,4.7,19.6
2023,SG,6.6,9.4,14.5
2023,SG,6.4,7.1,15
2023,SG,6.7,12.1,13.7
2023,C,19.7,5.7,13.3
2023,PF,8.1,12.2,23.8
2023,SF,5.5,5.7,14.1
2023,PF,8.4,7.5,10.3
2023,SF,10.5,5.2,18.4
2023,SF,10.1,3.7,16.2
2023,PF,11,7.7,22.1
2023,C,12.1,5,10.4
2023,SF,11,8.2,10.4
2023,PF,9.1,12.7,19.6
2023,PF,11.5,16.5,27.9
2023,SF,9.9,10.5,13.8
2023,C,15.8,10.1,19.3
2023,SG,7.4,7.9,15.4
2023,SG,7.1,18.7,28.3
2023,SG,8.3,8.9,16.3
2023,PG,6.7,24.3,19.5
2023,PG,6.9,24,19.1
2023,SF,10.8,19.6,27
2023,C,15.5,1.2,14.4
2023,SG,7.4,18,18.7
2023,PG,7.6,35,33.8
2023,SF,8.3,7.3,16
2023,PF,6.6,4.8,11.9
2023,C,21.4,13.8,10.6
2023,C,11.4,6.1,19.3
2023,PF,18.9,13.2,19.2
2023,PF,20.1,12.8,19.6
2023,PF,16.6,14,18.5
2023,PG,7.7,23.4,16.7
2023,PF,13.7,7,18.1
2023,PG,7.7,24.2,17
2023,C,15.1,12.8,18.2
2023,C,15.9,14.6,20.1
2023,SG,8.3,14,15.3
2023,PG,7,14,20.7
2023,PF,13.6,8.6,26.6
2023,SF,8.8,14.4,17.8
2023,SF,9.7,8.2,14.4
2023,SF,9.5,11,12.9
2023,SF,10.8,8.1,16.4
2023,SG,5.8,5.1,14.7
2023,SG,5.7,5.1,14.3
2023,SG,7.9,7.6,24.6
2023,SF,7.2,5.1,9.8
2023,SG,5.2,16.9,24.1
2023,PG,5.8,40,19.3
2023,SG,14.4,35.3,27.5
2023,PG,7,25.1,26.4
2023,PG,8.5,37.9,19.1
2023,SF,9.9,9.6,17.2
2023,SF,9.6,10.5,17.5
2023,SF,10.7,6.5,16.1
2023,SF,7.1,8.4,15.8
2023,SF,5.8,9.8,19.2
2023,SG,6.3,9.1,15
2023,SG,7.8,7.6,14
2023,PG,5.1,27.4,11.7
2023,SG,8.6,12.9,16.4
2023,SF,9.1,30.7,27.4
2023,PG,4.4,13.9,19.7
2023,SG,7.2,22.3,18.5
2023,SF,9.7,5.9,13.4
2023,PG,4.1,16.5,14.1
2023,SG,7,21.4,32.1
2023,PF,15.4,12.4,20.2
2023,SG,6.7,25,25.8
2023,SG,7.1,8.2,14.6
2023,PG,9.7,41.1,34.9
2023,PF,7.9,8.9,17.6
2023,PG,6.9,26.4,15.6
2023,SF,6.5,6.4,16.6
2023,SG,7.9,24,24.4
2023,PG,6.9,27.5,26.1
2023,SF,8.9,5.5,15.8
2023,C,11.6,7.1,15.1
2023,C,11.6,8.2,15.7
2023,C,11.5,5,14
2023,SF,6.1,16.5,19.3
2023,SF,5.7,17.7,19.5
2023,C,14.5,11.7,11.9
2023,SG,5.3,22.4,16.1
2023,SF,8.5,7.4,16.8
2023,PF,7.2,7.3,17
2023,PG,5.9,19.2,15.4
2023,PF,10.9,3.3,15.2
2023,C,11.8,8.3,12.2
2023,SG,7.6,15.9,25
2023,SG,5.9,12.8,13.1
2023,SG,6.2,13.8,23.7
2023,SG,5.6,9.3,23.3
2023,SG,6.9,19.2,24.2
2023,C,19.5,16.4,22.1
2023,SF,10.4,10.5,19.4
2023,SF,10.2,8.4,17.6
2023,SF,10.5,12.6,21.2
2023,SF,10.5,9.4,12.3
2023,SG,10.3,10.3,17.7
2023,C,17,5.8,15.1
2023,SF,6.7,7,11.9
2023,SG,6.8,19.8,21.1
2023,C,11.7,17.6,17.8
2023,SF,9.4,6.3,19.3
2023,SF,8.8,6.8,19.7
2023,SF,9,15.3,13.6
2023,SF,6.7,10.6,18.2
2023,SF,8.6,5.6,26.5
2023,PG,7.4,38.7,19.2
2023,PG,6.1,32.6,24.8
2023,SG,10.6,11,10.3
2023,SG,8.8,11.6,9.3
2023,SG,14.7,9.6,12.5
2023,C,18.4,17.3,15.2
2023,C,18.1,18.7,15.7
2023,C,19.5,12.3,13.7
2023,C,19,15.2,18.2
2023,C,18.9,17,18.6
2023,C,19,12.1,17.5
2023,PF,12.2,12.4,18.3
2023,PG,5,22.5,29.2
2023,PG,8.5,25.7,24.3
2023,SF,10.9,5.3,22.7
2023,SF,7.4,7.2,11
2023,PF,19.3,8.7,21.7
2023,C,14.3,12.9,27.4
2023,C,12.5,6.9,12.6
2023,SG,6.3,11,26
2023,SG,7.6,24.4,18.2
2023,PF,6.2,9.6,17.3
2023,PG,7.5,14,19.8
2023,SG,7.9,17.4,20.9
2023,PF,15.4,18.5,29.5
2023,SG,5.6,15.7,16.2
2023,SF,5,8.1,17.1
2023,SF,3.9,6.3,16.2
2023,SF,5.9,9.6,17.8
2023,C,14.9,9.6,24.8
2023,SG,10.4,2.8,10.7
2023,SG,6.3,15.8,18.4
2023,SG,6.5,19.3,20.5
2023,SG,6,9.2,14.5
2023,C,18.2,4.5,15.6
2023,SG,4.6,9.3,10.5
2023,SF,5.9,9.7,17.9
2023,PF,11.9,7,14.6
2023,C,19.2,4.5,10.1
2023,C,17.4,8.4,12.4
2023,PF,8.1,6.1,16.7
2023,PG,6.5,19.9,23.6
2023,SG,6.5,10.2,16.8
2023,SG,5.1,8.1,15.7
2023,SG,9.9,15.4,19.7
2023,SG,6.2,22.7,26.9
2023,PG,7.3,27.1,17.7
2023,PG,5.2,27.4,22.7
2023,PG,5.2,27,22.8
2023,PG,5.1,28.8,22.6
2023,C,20.3,30.4,21.3
2023,PF,10.1,13,18.9
2023,C,14.1,12.7,19.2
2023,PF,14.8,14.6,18.7
2023,C,12.8,8.9,20.2
2023,C,14.6,4.6,13.6
2023,PF,7.8,9.6,14.1
2023,PG,4.4,20.1,18.6
2023,SG,11.3,5,15.6
2023,C,17.1,21,21.4
2023,PG,5,17.9,23.4
2023,SG,4.6,15.7,18.9
2023,SG,7.6,7.9,19
2023,PF,11.9,24.9,27.2
2023,PG,13.4,31.3,14.3
2023,SG,4.3,18.6,25.1
2023,C,16.4,4,7.4
2023,PG,5.3,26.4,17.8
2023,PG,6.4,26.1,17.6
2023,SG,7.9,10.1,9.9
2023,C,17.1,7.6,21
2023,PF,12.7,5.9,18.4
2023,SF,5.6,13.9,12.9
2023,PF,11,13.6,19.8
2023,SF,10.9,4,13.6
2023,C,15.8,7.3,17.3
2023,SF,6.7,11.2,17.6
2023,SG,7.3,18,20.3
2023,SG,6,13.3,22.1
2023,SF,9.6,18.2,18.8
2023,SF,13,20.9,32.7
2023,C,11.2,12.2,20.1
2023,SG,5.6,12.7,27.8
2023,SF,6.9,11,26.4
2023,PF,8.4,4.9,13.1
2023,SF,6.8,5.9,10.6
2023,SF,6.3,5.1,9.8
2023,SG,7.3,6.6,11.4
2023,C,13.8,10.9,13.7
2023,PF,9.8,9.2,19.5
2023,SF,9.5,11.8,11.3
2023,SF,8.9,8.6,10.4
2023,SF,10.2,15.2,12.2
2023,PF,13.8,22,25.6
2023,SG,4.6,7.4,21.7
2023,PF,9.1,3.9,6.5
2023,C,14.2,7.5,22
2023,C,23.1,11.1,23.4
2023,PF,16.7,13.1,13.6
2023,PF,17.6,15.3,14.1
2023,PF,14.8,8.8,12.5
2023,PG,6.3,28.1,23.2
2023,SG,6.9,17.3,24.4
2023,PG,4.8,13.9,17.5
2023,C,18.6,14.6,21.9
2023,PF,9.9,5.4,10.2
2023,SF,7.1,17.2,23.5
2023,C,13.2,11.5,21.1
2023,SF,8.4,7.4,12.2
2023,PG,6.5,20.1,22.1
2023,SG,4.5,7,20.2
2023,PG,6.8,35.3,27
2023,PF,9.8,8.7,19.5
2023,PF,8.3,9.1,20.9
2023,SF,13.8,7.7,16
2023,SG,5.1,25.2,32.5
2023,PF,8,11,20.6
2023,PG,5.7,15.3,17.4
2023,SF,8.5,7,13.1
2023,SG,7.6,7,15.5
2023,PF,11.6,16,16.1
2023,SG,6.6,18.6,18.5
2023,PG,10.8,38.6,27.7
2023,PG,11.5,38.5,28.8
2023,PG,9,38.9,25.2
2023,SG,6.9,16.3,17.9
2023,SG,6.9,19.4,17.7
2023,SG,8.7,8.3,14.5
2023,SF,8.6,10.5,21.5
2023,PG,4.2,23.8,25.6
2023,PF,9.7,8.4,13.1
2023,SG,7.9,15.4,18.4
2023,C,14.1,10.7,13.5
2023,SG,6.8,12.1,15.2
2023,PF,11.6,11.7,13.7
2023,C,19.6,3.3,17
2023,PF,8,5.8,15.7
2023,C,19.3,8.5,11.8
2023,PF,12,24.4,30.4
2023,SF,7.5,8.2,18
2023,PF,10.7,17.2,14.2
2023,C,17,5.5,21.2
2023,C,15.3,8,20
2023,C,17.8,4.4,21.7
2023,C,16.4,11.7,26.4
2023,PG,8.2,20.9,12.9
2023,PG,8.2,25.2,16.9
2023,SG,5.9,12.3,16.4
2023,PF,11.8,12.9,13.5
2023,PG,4.7,42.5,32.6
2023,C,17.3,7.2,18.1
2023,C,19.5,5.1,14.8
2022,C,14.9,6.9,18.5
2022,C,19.9,16.1,12
2022,C,17.5,17.5,25
2022,C,13.4,6.3,22.4
2022,SG,7.1,16.1,24.1
2022,SG,6.9,16.1,24.8
2022,SG,6.5,7.6,15.2
2022,C,18.4,8.2,18.1
2022,PG,6.6,26.9,18.4
2022,SF,8.1,14.2,15.1
2022,SF,7.1,17.3,11.1
2022,SF,8.3,13.6,15.8
2022,PF,13,16.2,16.2
2022,PF,18.7,31.7,34.9
2022,PF,8.6,5.6,20.4
2022,PG,8.9,28.9,25.1
2022,SF,8.3,11,20.5
2022,SF,9.5,7.5,11
2022,PG,4.2,16.8,14.3
2022,PG,4.4,20.5,16.4
2022,PG,3.9,11.8,11.4
2022,SF,11.9,11.8,16.3
2022,C,18.6,7.6,21.4
2022,PF,16,5.2,19.8
2022,PF,17.8,3.9,18.8
2022,PF,13.6,6.9,21.2
2022,PG,11,35.7,28.2
2022,PG,8.8,20,17.4
2022,C,16.5,7.4,17.2
2022,SG,7.7,13.5,23.1
2022,PF,9.1,10.5,18.8
2022,PF,11.5,14.7,19
2022,SF,9.1,14.9,27.6
2022,SG,8.3,17.6,20.8
2022,SF,12.7,5.7,14.8
2022,PF,9.2,9.7,13.3
2022,SF,6.8,8.1,13.2
2022,PF,11.6,7.7,18.3
2022,SG,7.3,30.8,30.8
2022,SG,6.2,8.5,19.4
2022,SF,8.6,8.6,11.2
2022,SF,8.7,8.5,11.7
2022,PF,8,5.5,17.3
2022,PF,6.7,4.4,17.6
2022,PF,10.2,7.1,16.7
2022,PG,8.7,24.5,16.1
2022,SF,8.8,13.8,21.3
2022,C,13.1,7.6,11.2
2022,C,13.5,11.2,19.9
2022,C,17.7,6.2,17.1
2022,C,14.1,19.8,17.8
2022,PG,7.1,24.1,20.5
2022,SG,7.4,15.5,21.6
2022,PF,7.6,8.7,23.7
2022,SG,7.8,22.4,32
2022,SG,7.7,10.1,22.4
